campaign_id,campaign_name,platform,date,country,campaign_objective,ad_type,impressions,clicks,conversions,spend,revenue
CMP02332,Summer Sale,TikTok,2026-08-15,USA,Lead Generation,Carousel,495675,12822,1491,7174.09,202818.74
CMP02333,Summer Sale,Google Ads,2026-02-04,UK,Awareness,Carousel,442445,25836,3518,37438.71,968632.13
CMP02334,Brand Awareness,LinkedIn,2026-02-01,USA,Traffic,Carousel,167633,12894,1653,7949.5,630718.58
CMP02335,Eid Offers,Google Ads,2026-07-10,USA,Awareness,Story,100402,6191,819,3989.86,211551.97
CMP02336,Eid Offers,LinkedIn,2026-08-09,Saudi Arabia,Awareness,Video,303227,21260,2210,10931.45,365668.97
CMP02337,Brand Awareness,Meta,2026-05-21,Egypt,Conversions,Video,313093,10426,590,24372.56,111578.36
CMP02338,Brand Awareness,TikTok,2026-04-28,USA,Awareness,Video,193646,8581,997,3166.73,95670.12
CMP02339,Ramadan Offers,Google Ads,2026-03-06,Egypt,Traffic,Story,169406,9486,375,10458.49,72267.54
CMP02340,Free Shipping,LinkedIn,2026-01-19,Saudi Arabia,Traffic,Image,363509,28072,1051,18477.61,198462.67
CMP02341,Brand Awareness,Meta,2026-03-19,UK,Traffic,Image,156769,10970,817,11381.31,72538.75
CMP02342,Brand Awareness,Google Ads,2026-05-18,UK,Traffic,Story,174186,9971,810,14745.58,211362.72
CMP02343,Winter Collection,LinkedIn,2026-06-06,UK,Awareness,Story,152928,8611,869,15141.43,294178.52
CMP02344,Brand Awareness,Google Ads,2026-07-11,USA,Awareness,Video,251012,16075,2137,20639.13,846175.72
CMP02345,Free Shipping,LinkedIn,2026-05-02,UK,Lead Generation,Story,157530,1083,143,3371.7,42049.95
CMP02346,Winter Collection,TikTok,2026-02-21,Egypt,Awareness,Story,166262,1931,105,6827.43,12781.89
CMP02347,Summer Sale,Meta,2026-05-27,USA,Conversions,Image,456224,11785,173,18973.3,32123.04
CMP02348,Winter Collection,Google Ads,2026-03-04,Saudi Arabia,Awareness,Carousel,285426,22474,2743,18891.89,397631.66
CMP02349,Eid Offers,Google Ads,2026-01-09,Saudi Arabia,Traffic,Story,340981,19185,2650,25321.66,587701.12
CMP02350,Summer Sale,LinkedIn,2026-07-08,Egypt,Conversions,Image,138720,9172,842,11537.03,122044.65
CMP02351,Back to School,Meta,2026-01-23,USA,Lead Generation,Carousel,297109,3754,503,14158.69,132606.54
CMP02352,Black Friday,TikTok,2026-07-06,UK,Lead Generation,Image,170648,6873,477,3232.25,124265.3
CMP02353,Flash Sale,LinkedIn,2026-04-16,Egypt,Awareness,Story,219660,12156,1582,19761.5,261588.14
CMP02354,Eid Offers,Meta,2026-03-29,UAE,Traffic,Carousel,324781,15902,196,18422.8,13526.15
CMP02355,Flash Sale,Google Ads,2026-06-30,Saudi Arabia,Conversions,Video,107483,4538,622,8726.39,103117.31
CMP02356,New Product Launch,Google Ads,2026-01-18,USA,Lead Generation,Video,142842,1301,25,11813.94,4741.67
CMP02357,Ramadan Offers,TikTok,2026-02-24,UK,Awareness,Story,299282,14757,334,11985.14,81379.89
CMP02358,New Product Launch,TikTok,2026-01-01,UK,Awareness,Carousel,108554,3207,149,2120.28,56146.96
CMP02359,Winter Collection,Google Ads,2026-01-22,Saudi Arabia,Lead Generation,Video,291684,21492,2266,21488.35,333193.09
CMP02360,Ramadan Offers,LinkedIn,2026-01-24,UK,Awareness,Image,116721,8625,178,8926.79,6938.54
CMP02361,Winter Collection,TikTok,2026-05-17,Saudi Arabia,Awareness,Story,437145,4760,187,21807.87,38910.0
CMP02362,Winter Collection,Google Ads,2026-08-13,Egypt,Lead Generation,Carousel,336431,22037,398,20322.41,65744.98
CMP02363,Winter Collection,Meta,2026-07-26,Saudi Arabia,Lead Generation,Carousel,282015,19166,2802,6257.67,591534.4
CMP02364,Flash Sale,Google Ads,2026-02-26,Saudi Arabia,Traffic,Image,173079,7777,1117,4171.99,409669.6
CMP02365,Eid Offers,Meta,2026-02-18,Saudi Arabia,Conversions,Carousel,145851,2119,201,9927.78,21812.92
CMP02366,Summer Sale,TikTok,2026-08-04,USA,Lead Generation,Video,318086,19136,463,5472.31,62582.79
CMP02367,Black Friday,Google Ads,2026-07-05,UAE,Conversions,Image,220542,2560,115,9283.15,25189.66
CMP02368,Summer Sale,Meta,2026-02-18,Egypt,Awareness,Video,40873,2682,138,1808.05,31231.45
CMP02369,Flash Sale,Meta,2026-05-21,Egypt,Lead Generation,Carousel,168900,9251,497,7546.49,150841.58
CMP02370,Back to School,Google Ads,2026-07-20,UAE,Awareness,Carousel,302742,18360,655,18596.88,69356.48
CMP02371,Eid Offers,TikTok,2026-03-20,UAE,Traffic,Image,368841,4113,397,20811.46,27171.91
CMP02372,Summer Sale,Meta,2026-01-16,UK,Lead Generation,Image,479327,29493,3764,29071.57,596143.47
CMP02373,Free Shipping,TikTok,2026-02-06,Saudi Arabia,Conversions,Story,228839,15290,2133,5123.43,166889.89
CMP02374,Flash Sale,TikTok,2026-05-26,UK,Traffic,Story,418471,14064,428,18601.48,100690.07
CMP02375,Flash Sale,Meta,2026-02-28,Egypt,Conversions,Carousel,82955,4533,447,6218.43,135861.12
CMP02376,Ramadan Offers,Google Ads,2026-02-10,Saudi Arabia,Lead Generation,Image,86424,629,90,5761.05,25010.97
CMP02377,Black Friday,TikTok,2026-07-26,USA,Lead Generation,Video,110335,5156,729,2423.81,94886.9
CMP02378,New Product Launch,Google Ads,2026-08-22,Egypt,Awareness,Image,341220,25959,1711,26444.39,94619.58
CMP02379,Eid Offers,Google Ads,2026-07-20,Saudi Arabia,Awareness,Image,198016,13571,1819,7315.88,574081.15
CMP02380,Back to School,TikTok,2026-06-12,Egypt,Conversions,Carousel,273547,21310,1956,8981.42,351630.68
CMP02381,Winter Collection,Google Ads,2026-06-10,Egypt,Conversions,Story,450924,14240,1747,15212.68,379438.23
CMP02382,Flash Sale,LinkedIn,2026-06-09,UK,Awareness,Story,444942,10155,394,33453.26,24125.59
CMP02383,Back to School,Google Ads,2026-07-24,USA,Conversions,Image,391113,27421,2408,7013.37,365421.29
CMP02384,Ramadan Offers,TikTok,2026-05-11,UK,Conversions,Image,18743,385,10,1043.62,1549.35
CMP02385,Black Friday,TikTok,2026-01-19,Saudi Arabia,Traffic,Carousel,318869,18605,503,12878.06,78670.16
CMP02386,New Product Launch,TikTok,2026-05-24,Saudi Arabia,Awareness,Story,135498,6658,889,9417.49,122889.07
CMP02387,New Product Launch,Meta,2026-06-18,USA,Awareness,Video,392810,13566,150,20103.45,53384.16
CMP02388,Eid Offers,LinkedIn,2026-06-26,USA,Lead Generation,Carousel,356464,5772,777,18022.4,209510.13
CMP02389,Back to School,Google Ads,2026-05-15,Saudi Arabia,Traffic,Image,124469,2062,128,2535.39,41111.93
CMP02390,Brand Awareness,LinkedIn,2026-08-21,USA,Awareness,Story,224698,11894,955,15979.08,139870.46
CMP02391,Flash Sale,Google Ads,2026-03-25,UK,Awareness,Carousel,445657,21441,1219,10330.94,150808.54
CMP02392,Flash Sale,LinkedIn,2026-06-10,UAE,Awareness,Carousel,93173,6921,747,5663.24,150387.96
CMP02393,Free Shipping,TikTok,2026-04-09,Egypt,Conversions,Carousel,368562,26370,3691,14215.34,399590.6
CMP02394,Black Friday,Meta,2026-03-27,USA,Lead Generation,Story,127450,3201,214,8432.53,12198.18
CMP02395,Brand Awareness,LinkedIn,2026-05-16,UAE,Conversions,Story,323970,11989,1689,6534.67,510481.94
CMP02396,Back to School,Google Ads,2026-04-12,UAE,Traffic,Image,421190,8160,124,31149.28,17281.78
CMP02397,New Product Launch,Google Ads,2026-05-15,Saudi Arabia,Awareness,Video,157201,9738,1176,5237.74,348342.41
CMP02398,Flash Sale,LinkedIn,2026-06-10,UK,Lead Generation,Image,282577,17653,1253,22085.18,497953.41
CMP02399,Ramadan Offers,Meta,2026-08-21,UAE,Conversions,Video,167292,7781,156,11799.37,46556.07
CMP02400,Brand Awareness,Google Ads,2026-01-27,UAE,Lead Generation,Story,496824,15373,715,24050.24,27186.23
CMP02401,Brand Awareness,Google Ads,2026-08-08,UK,Conversions,Story,150154,11239,1410,7112.32,361675.47
CMP02402,Black Friday,Meta,2026-06-09,UAE,Traffic,Story,310619,3019,283,7751.56,74600.02
CMP02403,Summer Sale,LinkedIn,2026-02-13,UK,Traffic,Carousel,54822,3890,555,5561.82,177286.32
CMP02404,Brand Awareness,Google Ads,2026-04-27,USA,Traffic,Image,188354,13298,1155,4506.98,83394.44
CMP02405,Brand Awareness,TikTok,2026-06-14,Saudi Arabia,Awareness,Story,278434,6967,799,3800.03,199347.16
CMP02406,Flash Sale,Meta,2026-06-28,UK,Awareness,Image,308591,23255,2209,5926.12,386677.85
CMP02407,Back to School,Google Ads,2026-07-23,USA,Awareness,Carousel,170861,8594,284,5578.47,25251.09
CMP02408,Flash Sale,Google Ads,2026-05-02,USA,Traffic,Carousel,152665,5800,410,6961.19,70577.27
CMP02409,Black Friday,LinkedIn,2026-07-05,Egypt,Awareness,Carousel,331261,8198,993,12344.73,247463.82
CMP02410,Back to School,LinkedIn,2026-03-28,USA,Lead Generation,Story,460795,16491,1466,46005.0,465490.96
CMP02411,Eid Offers,TikTok,2026-08-31,USA,Conversions,Story,373821,8625,1130,12608.16,167568.64
CMP02412,Back to School,Meta,2026-03-27,Egypt,Conversions,Image,347352,8308,612,10374.21,100937.15
CMP02413,New Product Launch,Google Ads,2026-02-14,Egypt,Awareness,Story,194757,14741,1113,10645.61,139486.85
CMP02414,Back to School,TikTok,2026-04-11,UAE,Lead Generation,Carousel,289952,8599,866,11845.75,178551.51
CMP02415,Winter Collection,Google Ads,2026-05-22,Saudi Arabia,Awareness,Carousel,19255,1300,135,1169.93,41612.62
CMP02416,Eid Offers,TikTok,2026-04-14,UK,Awareness,Image,33231,553,75,1480.7,25990.86
CMP02417,Ramadan Offers,Meta,2026-02-24,Saudi Arabia,Lead Generation,Video,398845,24012,2886,22524.95,451359.27
CMP02418,Flash Sale,LinkedIn,2026-04-24,Egypt,Awareness,Story,342188,20094,916,34982.44,225257.03
CMP02419,Winter Collection,Google Ads,2026-05-27,UAE,Conversions,Carousel,188281,14987,1237,6298.42,378256.21
CMP02420,Summer Sale,LinkedIn,2026-02-18,Egypt,Conversions,Story,329020,21994,530,8579.82,86725.92
CMP02421,Eid Offers,Meta,2026-04-28,Egypt,Lead Generation,Image,310300,19950,952,5329.04,222215.23
CMP02422,Back to School,Google Ads,2026-04-12,USA,Awareness,Carousel,483885,27955,709,37215.58,181638.18
CMP02423,Winter Collection,LinkedIn,2026-02-20,UK,Lead Generation,Video,424495,15762,2363,21478.27,537307.67
CMP02424,Brand Awareness,LinkedIn,2026-02-02,Egypt,Lead Generation,Image,79646,3587,143,6796.44,40731.54
CMP02425,Back to School,TikTok,2026-03-11,Egypt,Traffic,Image,109384,933,70,6962.33,6897.55
CMP02426,Winter Collection,Google Ads,2026-05-03,UK,Lead Generation,Video,383433,24114,2157,19272.03,468121.42
CMP02427,Summer Sale,TikTok,2026-06-20,USA,Conversions,Video,37026,2723,283,994.41,46618.11
CMP02428,Summer Sale,TikTok,2026-05-12,USA,Traffic,Story,101281,7907,458,6987.59,95490.96
CMP02429,New Product Launch,LinkedIn,2026-08-15,USA,Awareness,Image,275593,19236,1601,15368.27,266231.11
CMP02430,Back to School,Google Ads,2026-03-09,Saudi Arabia,Traffic,Video,338530,18390,1013,9864.84,199507.03
CMP02431,Flash Sale,LinkedIn,2026-08-10,USA,Traffic,Carousel,170502,5894,684,7913.17,249675.3
CMP02432,New Product Launch,TikTok,2026-04-06,UK,Awareness,Video,369892,24569,1209,24999.25,67777.1
CMP02433,Brand Awareness,TikTok,2026-02-18,Egypt,Traffic,Story,278020,21540,2287,6101.56,283986.91
CMP02434,Eid Offers,Meta,2026-05-12,USA,Traffic,Story,167762,10656,907,12306.61,352045.36
CMP02435,Summer Sale,TikTok,2026-08-31,UK,Traffic,Video,49059,1205,100,1231.48,18030.45
CMP02436,New Product Launch,Meta,2026-05-19,Egypt,Traffic,Story,118558,8696,100,1790.85,22086.79
CMP02437,Flash Sale,TikTok,2026-01-03,UK,Lead Generation,Image,231138,12621,979,4586.2,237830.12
CMP02438,Brand Awareness,LinkedIn,2026-04-18,Saudi Arabia,Awareness,Image,352992,14546,1852,25869.01,136587.61
CMP02439,Free Shipping,Google Ads,2026-01-13,Egypt,Awareness,Story,354336,9739,780,27670.35,71009.82
CMP02440,Eid Offers,Google Ads,2026-03-07,UK,Awareness,Carousel,332310,12363,640,20358.8,30426.13
CMP02441,Black Friday,Google Ads,2026-07-23,USA,Conversions,Story,428174,20417,2963,30408.5,878434.42
CMP02442,Back to School,Google Ads,2026-06-30,UAE,Traffic,Carousel,322571,12514,218,18881.78,54118.1
CMP02443,Flash Sale,Meta,2026-04-11,Saudi Arabia,Lead Generation,Video,253556,19418,1451,6690.04,614378.95
CMP02444,New Product Launch,Meta,2026-07-19,USA,Traffic,Story,468557,14323,487,31268.15,31255.85
CMP02445,Black Friday,Meta,2026-05-12,USA,Lead Generation,Carousel,15486,241,30,839.75,3954.14
CMP02446,Flash Sale,Google Ads,2026-06-13,USA,Awareness,Video,53349,283,17,1874.61,5949.86
CMP02447,Eid Offers,LinkedIn,2026-05-27,UAE,Awareness,Carousel,124122,7802,849,3701.19,301741.05
CMP02448,Free Shipping,TikTok,2026-03-04,Egypt,Conversions,Video,109299,1257,70,4757.11,18628.82
CMP02449,Back to School,Meta,2026-05-07,Saudi Arabia,Awareness,Story,497035,20860,2711,30046.67,244959.38
CMP02450,New Product Launch,LinkedIn,2026-03-06,Egypt,Awareness,Image,487141,36518,2318,23081.51,668700.33
CMP02451,Ramadan Offers,Google Ads,2026-04-25,USA,Awareness,Video,211947,9939,259,12486.24,67556.43
CMP02452,Eid Offers,LinkedIn,2026-03-13,UK,Conversions,Image,127671,3608,511,9567.24,140593.3
CMP02453,Ramadan Offers,LinkedIn,2026-01-12,Saudi Arabia,Conversions,Story,129352,2837,133,11170.87,41008.24
CMP02454,Winter Collection,LinkedIn,2026-01-30,UAE,Lead Generation,Carousel,418672,2103,180,39894.62,57985.87
CMP02455,Winter Collection,LinkedIn,2026-04-10,Saudi Arabia,Conversions,Image,20241,1401,179,672.12,10582.76
CMP02456,Eid Offers,TikTok,2026-08-01,USA,Awareness,Story,71534,921,15,4955.28,3066.93
CMP02457,Eid Offers,LinkedIn,2026-03-29,UAE,Awareness,Carousel,251872,4090,364,14614.86,37001.83
CMP02458,Summer Sale,Google Ads,2026-07-14,UAE,Awareness,Carousel,116544,5652,538,4256.44,138127.43
CMP02459,Eid Offers,TikTok,2026-07-05,UK,Conversions,Story,319399,19058,676,20483.65,198789.56
CMP02460,Free Shipping,Meta,2026-05-02,Saudi Arabia,Traffic,Story,27705,1436,187,2005.98,56933.08
CMP02461,Flash Sale,TikTok,2026-05-25,UK,Conversions,Video,478231,31996,966,12689.88,144966.82
CMP02462,Brand Awareness,LinkedIn,2026-07-14,Egypt,Conversions,Image,134970,10679,290,8949.11,40060.66
CMP02463,Ramadan Offers,Meta,2026-02-11,UK,Traffic,Carousel,131544,2557,362,4041.12,85334.33
CMP02464,Summer Sale,Google Ads,2026-07-21,UAE,Awareness,Story,220310,14558,1958,17543.34,608035.19
CMP02465,Flash Sale,TikTok,2026-03-30,Saudi Arabia,Conversions,Story,353076,5221,301,15872.4,56719.21
CMP02466,Ramadan Offers,TikTok,2026-05-04,Egypt,Traffic,Carousel,385076,26030,380,13815.99,107350.62
CMP02467,Ramadan Offers,TikTok,2026-01-28,UAE,Lead Generation,Carousel,71052,5480,539,4137.58,76584.08
CMP02468,New Product Launch,Google Ads,2026-05-16,UAE,Awareness,Carousel,430563,2361,105,21719.3,25515.84
CMP02469,Brand Awareness,Google Ads,2026-05-23,UAE,Awareness,Image,460698,35851,2488,26199.91,862766.5
CMP02470,Flash Sale,Meta,2026-02-03,Saudi Arabia,Conversions,Video,98491,1396,187,7348.26,11728.56
CMP02471,Ramadan Offers,TikTok,2026-06-01,USA,Lead Generation,Story,416682,20105,571,25396.74,143426.55
CMP02472,Back to School,Google Ads,2026-03-06,USA,Lead Generation,Video,430184,7232,385,19070.66,67114.53
CMP02473,Black Friday,Meta,2026-01-30,UK,Lead Generation,Carousel,233928,1315,48,6287.71,7183.26
CMP02474,Summer Sale,Meta,2026-02-15,Egypt,Awareness,Image,286337,11904,683,5770.76,178257.58
CMP02475,Winter Collection,Google Ads,2026-03-18,Egypt,Conversions,Story,202190,15373,297,7650.5,45194.86
CMP02476,Eid Offers,Meta,2026-02-03,Egypt,Awareness,Story,468461,18731,1892,7572.17,106729.85
CMP02477,Summer Sale,LinkedIn,2026-02-28,UAE,Awareness,Video,464935,27476,487,30067.25,118420.86
CMP02478,Free Shipping,Google Ads,2026-05-07,Saudi Arabia,Conversions,Carousel,84322,6126,651,2817.07,145587.89
CMP02479,Winter Collection,LinkedIn,2026-04-25,Egypt,Conversions,Carousel,321646,5311,153,19465.55,20674.72
CMP02480,Summer Sale,TikTok,2026-01-25,USA,Conversions,Story,201355,1675,41,7810.3,11338.19
CMP02481,Winter Collection,LinkedIn,2026-01-19,Saudi Arabia,Conversions,Video,309608,4582,122,20749.52,29071.83
CMP02482,Flash Sale,Google Ads,2026-04-26,Saudi Arabia,Traffic,Video,451333,2383,113,29628.45,11285.0
CMP02483,Winter Collection,TikTok,2026-05-18,USA,Traffic,Image,341157,24952,3444,20782.4,265566.4
CMP02484,Summer Sale,LinkedIn,2026-08-20,Egypt,Awareness,Video,422907,16915,2135,24666.87,418497.12
CMP02485,Ramadan Offers,TikTok,2026-05-30,Saudi Arabia,Awareness,Story,226030,3816,107,11002.12,22017.27
CMP02486,Brand Awareness,Meta,2026-03-02,Saudi Arabia,Awareness,Story,408314,30337,2147,27075.81,498242.13
CMP02487,Ramadan Offers,TikTok,2026-06-11,UAE,Traffic,Carousel,473125,14522,763,31206.87,122430.35
CMP02488,Winter Collection,LinkedIn,2026-08-20,UAE,Lead Generation,Image,222913,13698,1769,8543.51,392689.76
CMP02489,Black Friday,Meta,2026-08-26,Saudi Arabia,Conversions,Video,289938,15524,1547,6711.62,350570.31
CMP02490,Summer Sale,Meta,2026-06-03,Egypt,Conversions,Carousel,44506,1620,96,1327.33,14136.01
CMP02491,New Product Launch,Google Ads,2026-04-04,UK,Lead Generation,Video,147205,7292,1015,4969.14,240348.75
CMP02492,Winter Collection,Meta,2026-02-07,UAE,Conversions,Image,254717,5891,837,5702.39,182178.87
CMP02493,Brand Awareness,LinkedIn,2026-08-10,UAE,Conversions,Carousel,182102,6661,970,3747.15,31254.02
CMP02494,Winter Collection,TikTok,2026-06-06,Saudi Arabia,Traffic,Video,286555,22603,1089,17298.16,103241.95
CMP02495,Brand Awareness,Google Ads,2026-07-21,UAE,Lead Generation,Story,259910,16840,362,11339.91,79259.5
CMP02496,Black Friday,Google Ads,2026-04-30,Saudi Arabia,Lead Generation,Video,391993,24873,1650,7072.41,341202.81
CMP02497,Eid Offers,Meta,2026-03-18,USA,Conversions,Image,451674,17613,342,31457.39,36797.25
CMP02498,Black Friday,LinkedIn,2026-06-18,Saudi Arabia,Awareness,Carousel,37523,2198,109,2765.06,9195.74
CMP02499,Winter Collection,Google Ads,2026-07-27,Egypt,Lead Generation,Story,462502,11596,1042,29481.02,117799.78
CMP02500,Winter Collection,LinkedIn,2026-08-07,USA,Conversions,Carousel,121155,7323,762,11219.34,242009.38
CMP02501,Winter Collection,Google Ads,2026-04-27,USA,Lead Generation,Video,113876,2688,327,6313.61,87739.86
CMP02502,Ramadan Offers,LinkedIn,2026-06-11,Saudi Arabia,Awareness,Carousel,480887,32637,1277,16723.63,125947.53
CMP02503,Black Friday,Google Ads,2026-01-06,Saudi Arabia,Awareness,Story,342157,16339,1019,24178.46,136069.17
CMP02504,Back to School,Google Ads,2026-04-13,UAE,Conversions,Carousel,35269,508,63,1469.57,18373.08
CMP02505,Free Shipping,Meta,2026-08-08,UAE,Awareness,Carousel,271439,2459,226,21121.56,59821.25
CMP02506,Winter Collection,TikTok,2026-04-11,Saudi Arabia,Traffic,Carousel,170195,1759,163,3853.51,57764.93
CMP02507,Brand Awareness,Google Ads,2026-07-17,UAE,Traffic,Image,280990,2993,68,10086.87,29948.91
CMP02508,Black Friday,TikTok,2026-06-06,Egypt,Awareness,Video,143131,10716,1568,7094.08,373669.33
CMP02509,Back to School,LinkedIn,2026-08-17,UAE,Awareness,Story,498542,17162,2087,17038.05,454020.01
CMP02510,Eid Offers,TikTok,2026-01-31,UK,Traffic,Image,400584,14336,1840,7152.17,465510.24
CMP02511,New Product Launch,TikTok,2026-01-03,UK,Traffic,Carousel,468228,29701,2202,32056.55,263366.83
CMP02512,Eid Offers,Meta,2026-06-02,UAE,Lead Generation,Carousel,243513,9629,200,6657.67,27333.97
CMP02513,Back to School,Meta,2026-01-12,USA,Conversions,Image,51233,3777,442,2159.16,22514.48
CMP02514,Free Shipping,Google Ads,2026-05-15,USA,Traffic,Story,272582,12755,1088,8922.3,177631.92
CMP02515,Free Shipping,LinkedIn,2026-05-14,Egypt,Lead Generation,Video,69706,2479,201,5527.86,40494.81
CMP02516,Summer Sale,TikTok,2026-06-19,UK,Conversions,Carousel,319965,10762,1604,18521.69,263403.61
CMP02517,Brand Awareness,LinkedIn,2026-02-09,Saudi Arabia,Conversions,Image,384622,16008,2007,31030.61,531159.22
CMP02518,Brand Awareness,TikTok,2026-02-23,UK,Traffic,Video,194394,7095,88,8489.62,26326.56
CMP02519,Eid Offers,Meta,2026-06-04,USA,Traffic,Image,242492,18531,1535,13069.59,375699.25
CMP02520,Flash Sale,Meta,2026-05-21,UAE,Awareness,Carousel,117174,4203,566,3739.47,111130.27
CMP02521,Winter Collection,LinkedIn,2026-01-18,UK,Lead Generation,Story,465290,21910,2559,44191.71,149155.79
CMP02522,Eid Offers,LinkedIn,2026-02-23,Egypt,Awareness,Carousel,169210,4005,460,10502.78,162970.4
CMP02523,Summer Sale,Google Ads,2026-02-04,USA,Traffic,Image,193233,8636,1248,9522.92,284406.55
CMP02524,Summer Sale,LinkedIn,2026-06-23,UK,Lead Generation,Video,114890,1431,113,7649.86,9722.83
CMP02525,Free Shipping,LinkedIn,2026-05-04,Egypt,Awareness,Carousel,363001,5999,775,11482.55,149348.36
CMP02526,Summer Sale,TikTok,2026-06-18,UAE,Awareness,Carousel,40305,3214,165,2884.4,37319.69
CMP02527,Eid Offers,Meta,2026-06-11,USA,Traffic,Story,250253,5697,463,5951.47,67980.45
CMP02528,Free Shipping,Meta,2026-02-26,Saudi Arabia,Awareness,Video,414984,22966,318,21876.75,36762.09
CMP02529,Brand Awareness,TikTok,2026-06-27,USA,Traffic,Image,384273,9932,707,17959.43,226560.38
CMP02530,Free Shipping,TikTok,2026-06-08,UK,Lead Generation,Video,270325,15405,928,11902.23,211868.24
CMP02531,Eid Offers,TikTok,2026-01-15,Saudi Arabia,Lead Generation,Carousel,12190,212,9,257.01,2495.86
CMP02532,Back to School,TikTok,2026-02-17,UK,Lead Generation,Story,198442,2165,133,9224.76,6098.67
CMP02533,Back to School,Google Ads,2026-04-16,USA,Conversions,Carousel,221050,8256,902,17049.06,227310.53
CMP02534,Brand Awareness,Google Ads,2026-06-12,UK,Awareness,Carousel,332023,2497,219,25573.87,33165.04
CMP02535,Black Friday,LinkedIn,2026-03-19,UK,Awareness,Carousel,91418,558,18,9330.43,3626.17
CMP02536,Brand Awareness,LinkedIn,2026-03-02,Saudi Arabia,Conversions,Video,252233,2714,166,9743.19,12531.5
CMP02537,Eid Offers,Meta,2026-06-23,USA,Conversions,Video,209569,10970,1357,15676.94,409899.2
